"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"33CLA8O0MJLFPQ4VPH31YNNQELVFR7","3WZIO7X3RNSNGMIIHSSITKQFHPZAXQ","Estimating game","Guess the number of dots and other estimation tasks","survey","$0.50","Thu Feb 14 15:20:17 PST 2019","200","BatchId:3532861;OriginalHitTemplateId:920937340;","1800","259200","Thu Feb 21 15:20:17 PST 2019","","","3018Q3ZVOK0MGJLG43MB867M8QCRAA","A3L0DCUXI7X3A9","Approved","Thu Feb 14 15:20:57 PST 2019","Thu Feb 14 15:25:58 PST 2019","Sun Feb 17 15:25:58 PST 2019","Thu Feb 14 16:19:09 PST 2019","","","301","100% (1/1)","0% (0/0)","0% (0/0)","5918325"
"33CLA8O0MJLFPQ4VPH31YNNQELVFR7","3WZIO7X3RNSNGMIIHSSITKQFHPZAXQ","Estimating game","Guess the number of dots and other estimation tasks","survey","$0.50","Thu Feb 14 15:20:17 PST 2019","200","BatchId:3532861;OriginalHitTemplateId:920937340;","1800","259200","Thu Feb 21 15:20:17 PST 2019","","","308Q0PEVBANVI18SMAE2YJVBFCC9IA","A3I55L67X0MWC4","Approved","Thu Feb 14 15:21:40 PST 2019","Thu Feb 14 15:23:47 PST 2019","Sun Feb 17 15:23:47 PST 2019","Thu Feb 14 16:19:09 PST 2019","","","127","100% (1/1)","0% (0/0)","0% (0/0)","7017152"
"33CLA8O0MJLFPQ4VPH31YNNQELVFR7","3WZIO7X3RNSNGMIIHSSITKQFHPZAXQ","Estimating game","Guess the number of dots and other estimation tasks","survey","$0.50","Thu Feb 14 15:20:17 PST 2019","200","BatchId:3532861;OriginalHitTemplateId:920937340;","1800","259200","Thu Feb 21 15:20:17 PST 2019","","","308XBLVESKERZTQ8AHM73HRSQ8YBRQ","A1STPYX0X942RG","Approved","Thu Feb 14 15:21:33 PST 2019","Thu Feb 14 15:28:04 PST 2019","Sun Feb 17 15:28:04 PST 2019","Thu Feb 14 16:19:09 PST 2019","","","391","100% (1/1)","0% (0/0)","0% (0/0)","882286"
"33CLA8O0MJLFPQ4VPH31YNNQELVFR7","3WZIO7X3RNSNGMIIHSSITKQFHPZAXQ","Estimating game","Guess the number of dots and other estimation tasks","survey","$0.50","Thu Feb 14 15:20:17 PST 2019","200","BatchId:3532861;OriginalHitTemplateId:920937340;","1800","259200","Thu Feb 21 15:20:17 PST 2019","","","30IQTZXKAMGAC29AL0VA8IHX0LM0XP","A35W3UJDHF2OKU","Approved","Thu Feb 14 15:20:51 PST 2019","Thu Feb 14 15:26:01 PST 2019","Sun Feb 17 15:26:01 PST 2019","Thu Feb 14 16:19:09 PST 2019","","","310","100% (1/1)","0% (0/0)","0% (0/0)","1381939"
"33CLA8O0MJLFPQ4VPH31YNNQELVFR7","3WZIO7X3RNSNGMIIHSSITKQFHPZAXQ","Estimating game","Guess the number of dots and other estimation tasks","survey","$0.50","Thu Feb 14 15:20:17 PST 2019","200","BatchId:3532861;OriginalHitTemplateId:920937340;","1800","259200","Thu Feb 21 15:20:17 PST 2019","","","30LSNF239W5KIHNT11ZNOWNX9622IB","ACUP08LA7MJ4O","Approved","Thu Feb 14 15:22:05 PST 2019","Thu Feb 14 15:35:54 PST 2019","Sun Feb 17 15:35:54 PST 2019","Thu Feb 14 16:19:09 PST 2019","","","829","100% (1/1)","0% (0/0)","0% (0/0)","1369757"
"33CLA8O0MJLFPQ4VPH31YNNQELVFR7","3WZIO7X3RNSNGMIIHSSITKQFHPZAXQ","Estimating game","Guess the number of dots and other estimation tasks","survey","$0.50","Thu Feb 14 15:20:17 PST 2019","200","BatchId:3532861;OriginalHitTemplateId:920937340;","1800","259200","Thu Feb 21 15:20:17 PST 2019","","","31JLPPHS2W4JZLUF3WQXR3OBRT13OI","A2LTGFMW5PUE01","Approved","Thu Feb 14 15:21:02 PST 2019","Thu Feb 14 15:22:49 PST 2019","Sun Feb 17 15:22:49 PST 2019","Thu Feb 14 16:19:09 PST 2019","","","107","100% (1/1)","0% (0/0)","0% (0/0)","5990788"
"33CLA8O0MJLFPQ4VPH31YNNQELVFR7","3WZIO7X3RNSNGMIIHSSITKQFHPZAXQ","Estimating game","Guess the number of dots and other estimation tasks","survey","$0.50","Thu Feb 14 15:20:17 PST 2019","200","BatchId:3532861;OriginalHitTemplateId:920937340;","1800","259200","Thu Feb 21 15:20:17 PST 2019","","","31LM9EDVON2C2EWS52I7SL5VXGIJNV","A2MDORDGPI3WKR","Approved","Thu Feb 14 15:22:03 PST 2019","Thu Feb 14 15:47:12 PST 2019","Sun Feb 17 15:47:12 PST 2019","Thu Feb 14 16:19:09 PST 2019","","","1509","100% (1/1)","0% (0/0)","0% (0/0)","6465988"
"33CLA8O0MJLFPQ4VPH31YNNQELVFR7","3WZIO7X3RNSNGMIIHSSITKQFHPZAXQ","Estimating game","Guess the number of dots and other estimation tasks","survey","$0.50","Thu Feb 14 15:20:17 PST 2019","200","BatchId:3532861;OriginalHitTemplateId:920937340;","1800","259200","Thu Feb 21 15:20:17 PST 2019","","","31UV0MXWNSMCHE6GJK1LM3Q9TGT5IF","AMV6J6DQZ4JAC","Approved","Thu Feb 14 15:27:01 PST 2019","Thu Feb 14 15:34:36 PST 2019","Sun Feb 17 15:34:36 PST 2019","Thu Feb 14 16:19:09 PST 2019","","","455","100% (2/2)","0% (0/0)","0% (0/0)","9089504"
"33CLA8O0MJLFPQ4VPH31YNNQELVFR7","3WZIO7X3RNSNGMIIHSSITKQFHPZAXQ","Estimating game","Guess the number of dots and other estimation tasks","survey","$0.50","Thu Feb 14 15:20:17 PST 2019","200","BatchId:3532861;OriginalHitTemplateId:920937340;","1800","259200","Thu Feb 21 15:20:17 PST 2019","","","324G5B4FB5IGXN3J3NRCEJ49YS7701","A1IFIK8J49WBER","Approved","Thu Feb 14 15:21:59 PST 2019","Thu Feb 14 15:26:36 PST 2019","Sun Feb 17 15:26:36 PST 2019","Thu Feb 14 16:19:09 PST 2019","","","277","100% (1/1)","0% (0/0)","0% (0/0)","8593895"
"33CLA8O0MJLFPQ4VPH31YNNQELVFR7","3WZIO7X3RNSNGMIIHSSITKQFHPZAXQ","Estimating game","Guess the number of dots and other estimation tasks","survey","$0.50","Thu Feb 14 15:20:17 PST 2019","200","BatchId:3532861;OriginalHitTemplateId:920937340;","1800","259200","Thu Feb 21 15:20:17 PST 2019","","","32SVAV9L3HJUXH0ETDLFQ8462CXA3Q","A2CNXQG6YYHTDF","Approved","Thu Feb 14 15:22:02 PST 2019","Thu Feb 14 15:26:56 PST 2019","Sun Feb 17 15:26:56 PST 2019","Thu Feb 14 16:19:10 PST 2019","","","294","100% (1/1)","0% (0/0)","0% (0/0)","4062027"
"33CLA8O0MJLFPQ4VPH31YNNQELVFR7","3WZIO7X3RNSNGMIIHSSITKQFHPZAXQ","Estimating game","Guess the number of dots and other estimation tasks","survey","$0.50","Thu Feb 14 15:20:17 PST 2019","200","BatchId:3532861;OriginalHitTemplateId:920937340;","1800","259200","Thu Feb 21 15:20:17 PST 2019","","","32VNZTT0A9E7EU5ZV2CKV3LMGGGR4Z","AK3H5QRAROFGP","Approved","Thu Feb 14 15:20:43 PST 2019","Thu Feb 14 15:23:04 PST 2019","Sun Feb 17 15:23:04 PST 2019","Thu Feb 14 16:19:10 PST 2019","","","141","100% (2/2)","0% (0/0)","0% (0/0)","9262836"
"33CLA8O0MJLFPQ4VPH31YNNQELVFR7","3WZIO7X3RNSNGMIIHSSITKQFHPZAXQ","Estimating game","Guess the number of dots and other estimation tasks","survey","$0.50","Thu Feb 14 15:20:17 PST 2019","200","BatchId:3532861;OriginalHitTemplateId:920937340;","1800","259200","Thu Feb 21 15:20:17 PST 2019","","","3300DTYQT4RPUVNS7TZXZZN8XJ9EQS","AOQIN4AGBL85L","Approved","Thu Feb 14 15:21:59 PST 2019","Thu Feb 14 15:31:02 PST 2019","Sun Feb 17 15:31:02 PST 2019","Thu Feb 14 16:19:10 PST 2019","","","543","100% (1/1)","0% (0/0)","0% (0/0)","826091"
